title,slug,my_score,weighted,active_installs,weighted,relevance,weighted,review_count,weighted,avg_rating
Real Estate Right Now,real-estate-right-now,11.39,5.7,300,0,0,0.69,2,5.0,5.0
smart Custom Display Name,smart-custom-display-name,11.39,5.7,300,0,0,0.69,2,5.0,5.0
Import Properties into RealHomes Theme,realhomes-xml-csv-property-listings-import,11.37,6.68,800,0,0,0.69,2,4.0,4.0
MB Custom Taxonomy,mb-custom-taxonomy,11.309999999999999,6.91,1000,0,0,1.1,3,3.3,3.3
Advanced Custom Fields Contact Form 7,acf-contact-form-7,11.3,6.91,1000,0,0,1.39,4,3.0,3.0
JSM&#039;s Show User Meta,jsm-show-user-meta,11.21,6.21,500,0,0,0.0,1,5.0,5.0
CMB2 Field Type: Font Awesome,cmb2-field-type-font-awesome,11.21,6.21,500,0,0,0.0,1,5.0,5.0
acf-autosize,acf-autosize,11.19,5.3,200,0,0,1.39,4,4.5,4.5
BEA &#8211; Beautiful Flexible,bea-beautiful-flexible,11.100000000000001,5.3,200,0,0,1.1,3,4.7,4.7
Fonto &#8211; Web Fonts Manager,fonto,11.07,6.68,800,0,0,1.39,4,3.0,3.0
Mautic WooCommerce Integration &#8211; Open Source Marketing Automation,enhanced-woocommerce-mautic-integration,11.02,4.61,100,0,0,1.61,5,4.8,4.8
ACF Real Media Library Field,acf-real-media-library-field,11.010000000000002,6.21,500,0,0,1.1,3,3.7,3.7
Gravity Forms Infusionsoft Feed,systasis-gf-infusionsoft-feed,11.0,4.61,100,0,0,1.39,4,5.0,5.0
Contest Code Checker,contest-code-checker,11.0,4.61,100,0,0,1.39,4,5.0,5.0
Copy Move Posts,copy-move-posts,10.99,5.3,200,0,0,0.69,2,5.0,5.0
GS Custom Login,gs-custom-login,10.99,5.3,200,0,0,0.69,2,5.0,5.0
Import Listings into WP Pro Real Estate 7,wp-pro-real-estate-7-xml-csv-property-listings-import,10.99,5.99,400,0,0,0.0,1,5.0,5.0
Woocommerce Customer Delivery Date Time Selection,woocommerce-customer-delivery-date-time-selection,10.91,5.3,200,0,0,1.61,5,4.0,4.0
Gravity Forms FreshDesk Plugin,gf-freshdesk,10.82,4.61,100,0,0,1.61,5,4.6,4.6
Bulk Edit and Create User Profiles &#8211; WP Sheet Editor,bulk-edit-user-profiles-in-spreadsheet,10.71,4.61,100,0,0,1.1,3,5.0,5.0
Simple Google Content Experiments,simple-google-content-experiments,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Reuse Builder,reuse-builder,10.7,5.7,300,0,0,0.0,1,5.0,5.0
Contact Form 7 Mailchimp,cf7-mailchimp,10.7,5.7,300,0,0,0.0,1,5.0,5.0
JoeBooking &#8211; Time Slot Booking,joebooking,10.46,4.61,100,0,0,1.95,7,3.9,3.9
WP Real Estate,wp-real-estate,10.37,6.68,800,0,0,0.69,2,3.0,3.0
TP Framework,tp-framework,10.35,4.25,70,0,0,1.1,3,5.0,5.0
Advanced Custom Fields: Typography Field,acf-typography-field,10.3,5.3,200,0,0,0.0,1,5.0,5.0
List More Custom Field Names,list-more-custom-field-names,10.3,4.61,100,0,0,0.69,2,5.0,5.0
Cf7 Product And Custom Post type Dropdown,cf7-product-list-dropdown,10.3,4.61,100,0,0,0.69,2,5.0,5.0
WP Smart Export (Free),wp-smart-export,10.3,5.3,200,0,0,0.0,1,5.0,5.0
Product Excel Import &amp; Bulk Edit for WooCommerce,webd-woocommerce-product-excel-importer-bulk-edit,10.3,5.3,200,0,0,0.0,1,5.0,5.0
WooCommerce Bulk Edit Coupons &#8211; WP Sheet Editor,woo-coupons-bulk-editor,10.19,4.09,60,0,0,1.1,3,5.0,5.0
BuddyForms ACF,buddyforms-acf,9.989999999999998,5.3,200,0,0,1.39,4,3.3,3.3
WP REST Menus,wp-rest-menu,9.94,4.25,70,0,0,0.69,2,5.0,5.0
Minimum Dimensions For Image Field,minimum-dimensions-for-image-field,9.78,4.09,60,0,0,0.69,2,5.0,5.0
Custom Field List Widget,custom-field-list-widget,9.68,5.99,400,0,0,0.69,2,3.0,3.0
Import Listings into the Listable Theme,import-xml-csv-listings-to-listable-theme,9.68,5.99,400,0,0,0.69,2,3.0,3.0
Embed Custom Field,embed-custom-field,9.61,4.61,100,0,0,0.0,1,5.0,5.0
CF7 Required custom field,cf7-required-custom-field,9.61,4.61,100,0,0,0.0,1,5.0,5.0
CIO Custom Fields for Woo,custom-fields-for-woo-customers,9.61,4.61,100,0,0,0.0,1,5.0,5.0
ACF Permalinks,acf-permalinks,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Import Properties into the Reales WP Theme,reales-wp-xml-csv-property-listings-import,9.61,4.61,100,0,0,0.0,1,5.0,5.0
Display custom fields in the frontend &#8211; Post and User Profile Fields,shortcode-to-display-post-and-user-data,9.5,4.5,90,0,0,0.0,1,5.0,5.0
Big Boom Directory,big-boom-directory,9.5,4.5,90,0,0,0.0,1,5.0,5.0
Advanced Custom Fields: Leaflet Map Field,acf-leaflet-map-field,9.49,5.3,200,0,0,0.69,2,3.5,3.5
WC4BP -&gt; Checkout Manager,woocommerce-buddypress-integration-xprofile-checkout-manager,9.41,4.61,100,0,0,1.1,3,3.7,3.7
Supertext Translation,polylang-supertext,9.379999999999999,3.69,40,0,0,0.69,2,5.0,5.0
List Last Changes,list-last-changes,9.3,5.3,200,0,0,0.0,1,4.0,4.0
Athemes Toolbox,athemes-toolbox,9.21,9.21,10000,0,0,0,0,0.0,0.0
Custom Field Data Icons,custom-field-data-icons,9.09,4.09,60,0,0,0.0,1,5.0,5.0
Mobile APP Dashboard  Custom Fields Json API,mobile-app-dashboard-custom-fields-json-api,9.09,3.4,30,0,0,0.69,2,5.0,5.0
Nss Wooregistration Form,nss-wooregistration-form,8.91,3.91,50,0,0,0.0,1,5.0,5.0
Story Chief ACF,storychief-acf,8.91,3.91,50,0,0,0.0,1,5.0,5.0
Advanced Custom Fields YITH WooCommerce Compare support,acf-yith-woocommerce-compare-support,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Advanced Custom Fields Sidebar,acf-sidebar,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Wherewithal Enhanced Search,wherewithal,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Backend Custom Fields For Forms Management System,backend-custom-fields,8.69,3.69,40,0,0,0.0,1,5.0,5.0
Buddypress XProfile Custom Field Types Reloaded,bp-xprofile-custom-fields,8.61,4.61,100,0,0,0.0,1,4.0,4.0
Silent Publish,silent-publish,8.61,4.61,100,0,0,0.0,1,4.0,4.0
ACF: Rus-To-Lat,acf-rus-to-lat,8.52,8.52,5000,0,0,0,0,0.0,0.0
Advanced Custom Fields: Image Size Select Field,acf-image-size-select,8.4,3.4,30,0,0,0.0,1,5.0,5.0
AccessPress Custom Post Type,accesspress-custom-post-type,8.4,6.4,600,0,0,0.0,1,2.0,2.0
PixFields,pixfields,8.01,8.01,3000,0,0,0,0,0.0,0.0
Custom Checkout Fields for WooCommerce,custom-checkout-fields-for-woocommerce,8.0,3.0,20,0,0,0.0,1,5.0,5.0
Boost Yoast Analysis CFS,boost-yoast-analysis-cfs,8.0,3.0,20,0,0,0.0,1,5.0,5.0
Bizworx Tools,bizworx-tools,7.6,7.6,2000,0,0,0,0,0.0,0.0
SuevaFree Essential Kit,suevafree-essential-kit,6.91,6.91,1000,0,0,0,0,0.0,0.0
MB Rest API,mb-rest-api,6.91,6.91,1000,0,0,0,0,0.0,0.0
ACF: Advanced Taxonomy Selector,acf-advanced-taxonomy-selector,6.8,6.8,900,0,0,0,0,0.0,0.0
ACF Field For Contact Form 7,acf-field-for-contact-form-7,6.21,6.21,500,0,0,0,0,0.0,0.0
Convert custom fields to custom taxonomies,custom-fields-to-taxonomies,6.1,0,0,0,0,1.1,3,5.0,5.0
Advanced Custom Fields: Get nav menus,acf-get-nav-menus,5.99,5.99,400,0,0,0,0,0.0,0.0
Price Field,price-field,5.99,5.99,400,0,0,0,0,0.0,0.0
Contact Form 7 Database &#8211; CFDB7,advanced-cf7-database,5.99,5.99,400,0,0,0,0,0.0,0.0
Live Search and Custom Fields LITE &#8211; Advanced Filter,live-search-custom-fields-lite,5.7,5.7,300,0,0,0,0,0.0,0.0
Simple Calendar &#8211; Advanced Custom Fields,simple-calendar-acf,5.7,5.7,300,0,0,0,0,0.0,0.0
Advanced Custom Fields: Button Field,acf-button,5.7,5.7,300,0,0,0,0,0.0,0.0
Advanced Custom Fields options import/export,acf-options-importexport,5.61,4.61,100,0,0,0.0,1,1.0,1.0
Advanced Custom Fields: Archive Templates,acf-archive,5.3,5.3,200,0,0,0,0,0.0,0.0
Dadevarzan Beaver Builder Modules,dadevarzan-beaver-builder-modules,5.3,5.3,200,0,0,0,0,0.0,0.0
Advanced Custom Fields: Position Field,advanced-custom-fields-position-field,5.0,0,0,0,0,0.0,1,5.0,5.0
All custom fields &amp; groups,all-custom-fields-groups,5.0,0,0,0,0,0.0,1,5.0,5.0
Custom Field Builder &#8211; WordPress custom fields plugin,custom-field-builder,5.0,0,0,0,0,0.0,1,5.0,5.0
Posterno &#8211; Listings Directory &amp; Classifieds,posterno,5.0,0,0,0,0,0.0,1,5.0,5.0
Todo Custom Field,todo-custom-field,5.0,0,0,0,0,0.0,1,5.0,5.0
Woocommerce Custom Checkout Fields Editor With Drag &amp; Drop,woo-custom-checkout-fields,4.61,4.61,100,0,0,0,0,0.0,0.0
Remove custom fields metabox,remove-custom-fields-metabox,4.5,4.5,90,0,0,0,0,0.0,0.0
CIO Custom Field Groups for PODS,custom-field-groups-for-pods,4.5,4.5,90,0,0,0,0,0.0,0.0
Custom Field Manager,custom-field-manager,4.25,4.25,70,0,0,0,0,0.0,0.0
SEO Writing Assistant SEMrush Custom Fields,seo-writing-assistant-semrush-custom-fields,3.0,3.0,20,0,0,0,0,0.0,0.0
Zen Custom Fields,zen-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Bonzer Custom Fields Creator,bonzer-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Native Custom Fields Meta Box and ACF,native-custom-fields-meta-box-and-acf,0.0,0,0,0,0,0,0,0.0,0.0
WP REST API POST/ PAGE CUSTOM FIELDS,wp-rest-api-post-page-custom-fields,0.0,0,0,0,0,0,0,0.0,0.0
Advanced Custom Fields: CommonMark Field,acf-commonmark,0.0,0,0,0,0,0,0,0.0,0.0
