title,slug,my_score,weighted,active_installs,weighted,relevance,weighted,review_count,weighted,avg_rating
"WordPress Email, Newsletter and Marketing Automation Campaigns Plugin &#8211; AcyMailing",acymailing,14.8,6.91,1000,0,0,2.89,18,5.0,5.0
Add-on Contact Form 7 &#8211; MailPoet 3,add-on-contact-form-7-mailpoet,14.8,8.01,3000,0,0,1.79,6,5.0,5.0
Newsletter Sign-Up for CleverReach,cleverreach,14.8,8.01,3000,0,0,2.2,9,4.6,4.6
Go Fetch Jobs (for WP Job Manager),go-fetch-jobs-wp-job-manager,14.8,6.91,1000,0,0,3.0,20,4.9,4.9
CM On Demand Search And Replace,cm-on-demand-search-and-replace,14.8,8.29,4000,0,0,2.3,10,4.2,4.2
Team Members Staff Showcase Plugin &#8211; Employee Spotlight,employee-spotlight,14.8,6.91,1000,0,0,3.0,20,4.9,4.9
Ultimate Fields,ultimate-fields,14.75,6.91,1000,0,0,2.94,19,4.9,4.9
Woocommerce Custom Tabs,woocommerce-custom-tabs,14.75,8.01,3000,0,0,2.94,19,3.8,3.8
Best Import,best-import,14.74,6.91,1000,0,0,3.14,23,4.7,4.7
Locatoraid Store Locator,locatoraid,14.71,7.6,2000,0,0,2.71,15,4.4,4.4
SNS Count Cache,sns-count-cache,14.7,9.9,20000,0,0,1.1,3,3.7,3.7
Chamber Dashboard Business Directory,chamber-dashboard-business-directory,14.7,6.91,1000,0,0,3.0,20,4.8,4.8
Contact Form Plugin &#8211; FluentForm &#8211; Best Drag and Drop Form Builder Plugin for WordPress,fluentform,14.7,7.6,2000,0,0,2.4,11,4.7,4.7
"Call Now, Email, Messaging, Sharing Buttons for Mobile",social-mobile-messaging-bar,14.69,7.6,2000,0,0,2.48,12,4.6,4.6
Filter Custom Fields &amp; Taxonomies Light,filter-custom-fields-taxonomies-light,14.68,6.91,1000,0,0,2.77,16,5.0,5.0
Contact Form Plugin,contact-form-lite,14.66,8.99,8000,0,0,2.77,16,2.9,2.9
Get Custom Field Values,get-custom-field-values,14.62,8.52,5000,0,0,1.1,3,5.0,5.0
WP CSV Exporter,wp-csv-exporter,14.61,9.21,10000,0,0,2.4,11,3.0,3.0
"WordPress Advanced Ticket System, Elite Support Helpdesk",wats,14.61,6.55,700,0,0,4.06,58,4.0,4.0
Advanced Custom Fields: Accordion Tab Field,acf-accordion,14.6,8.01,3000,0,0,1.79,6,4.8,4.8
SB Child List,sb-child-list,14.6,7.6,2000,0,0,2.4,11,4.6,4.6
Custom Price Labels for WooCommerce,woocommerce-custom-price-label,14.59,7.6,2000,0,0,2.48,12,4.5,4.5
Webba Booking Lite,webba-booking-lite,14.55,6.91,1000,0,0,2.94,19,4.7,4.7
GetResponse for WordPress,getresponse-integration,14.55,9.21,10000,0,0,2.94,19,2.4,2.4
WD MailChimp Forms &#8211; drag &amp; drop MailChimp Form Builder plugin,wd-mailchimp,14.54,7.6,2000,0,0,3.14,23,3.8,3.8
Custom Fields for Gutenberg,custom-fields-gutenberg,14.52,6.91,1000,0,0,2.71,15,4.9,4.9
Book Review,book-review,14.52,6.91,1000,0,0,2.71,15,4.9,4.9
Posts Table with Search &amp; Sort,posts-data-table,14.5,7.6,2000,0,0,2.4,11,4.5,4.5
Linker,linker,14.5,7.6,2000,0,0,2.4,11,4.5,4.5
Kanban Boards for WordPress,kanban,14.5,6.91,1000,0,0,2.89,18,4.7,4.7
ACF Columns,acf-columns,14.49,8.01,3000,0,0,2.08,8,4.4,4.4
Category and Taxonomy Meta Fields,wp-custom-taxonomy-meta,14.49,7.6,2000,0,0,2.48,12,4.4,4.4
Custom Bulk/Quick Edit,custom-bulkquick-edit,14.45,8.01,3000,0,0,3.04,21,3.4,3.4
Network Posts Extended,network-posts-extended,14.44,6.8,900,0,0,2.64,14,5.0,5.0
Convert Forms into Leads to your CRM,wp-leads-builder-any-crm,14.42,6.91,1000,0,0,3.61,37,3.9,3.9
Custom Post Limits,custom-post-limits,14.42,8.01,3000,0,0,1.61,5,4.8,4.8
WooCommerce &#8211; MailerLite,woo-mailerlite,14.4,7.6,2000,0,0,2.3,10,4.5,4.5
Advanced Custom Fields : CPT Options Pages,acf-cpt-options-pages,14.39,7.6,2000,0,0,1.79,6,5.0,5.0
Most And Least Read Posts Widget,most-and-least-read-posts-widget,14.39,7.6,2000,0,0,1.79,6,5.0,5.0
Import XML and RSS Feeds,import-xml-feed,14.38,8.01,3000,0,0,2.77,16,3.6,3.6
Contact Form 7 Connector,ari-cf7-connector,14.35,8.01,3000,0,0,1.95,7,4.4,4.4
Form &#8211; Contact Form,form-forms,14.35,6.55,700,0,0,3.0,20,4.8,4.8
Post My CF7 Form,post-my-contact-form-7,14.34,6.91,1000,0,0,2.83,17,4.6,4.6
WP Full Stripe Free,wp-full-stripe-free,14.34,7.6,2000,0,0,2.64,14,4.1,4.1
Post Status Notifier Lite,post-status-notifier-lite,14.33,7.6,2000,0,0,2.83,17,3.9,3.9
Contempo Real Estate Custom Posts,contempo-real-estate-custom-posts,14.32,8.52,5000,0,0,1.1,3,4.7,4.7
WP No External Links,no-external-links,14.32,8.52,5000,0,0,1.1,3,4.7,4.7
Better Contact Form,better-contact-form,14.29,6.91,1000,0,0,2.48,12,4.9,4.9
WooCommerce Add to Cart Custom Redirect,woocommerce-add-to-cart-custom-redirect,14.28,7.6,2000,0,0,2.08,8,4.6,4.6
BuddyPress Xprofile Custom Field Types,bp-xprofile-custom-field-types,14.21,7.6,2000,0,0,1.61,5,5.0,5.0
ACF User Role Field Setting,user-role-field-setting-for-acf,14.21,7.6,2000,0,0,1.61,5,5.0,5.0
KIA Subtitle,kia-subtitle,14.21,6.91,1000,0,0,2.3,10,5.0,5.0
Affiliate Toolkit Starter,affiliate-toolkit-starter,14.2,6.8,900,0,0,2.4,11,5.0,5.0
WP Cassify,wp-cassify,14.19,6.55,700,0,0,2.64,14,5.0,5.0
Posts By Tag,posts-by-tag,14.17,8.01,3000,0,0,2.56,13,3.6,3.6
Profile Extra Fields by BestWebSoft,profile-extra-fields,14.11,6.91,1000,0,0,2.3,10,4.9,4.9
Flexible Product Add-Ons Free WooCommerce,flexible-product-fields,14.1,7.6,2000,0,0,2.4,11,4.1,4.1
SMS Alert Order Notifications &#8211; WooCommerce,sms-alert,14.1,6.91,1000,0,0,2.2,9,5.0,5.0
Custom Fields WooCommerce Checkout Page,woo-checkout-regsiter-field-editor,14.09,6.91,1000,0,0,2.48,12,4.7,4.7
Tabs,tabs,14.09,7.6,2000,0,0,1.79,6,4.7,4.7
Phone Orders for WooCommerce,phone-orders-for-woocommerce,14.08,6.68,800,0,0,2.4,11,5.0,5.0
WP-DB-Table-Editor,wp-db-table-editor,14.04,6.91,1000,0,0,2.83,17,4.3,4.3
Simple Business Directory with Maps,phone-directory,14.0,5.7,300,0,0,3.3,27,5.0,5.0
ACF Recent Posts Widget,acf-recent-posts-widget,13.99,6.91,1000,0,0,2.08,8,5.0,5.0
Archive Control,archive-control,13.99,6.91,1000,0,0,2.08,8,5.0,5.0
Menu Item Custom Fields,menu-item-custom-fields,13.97,6.91,1000,0,0,2.56,13,4.5,4.5
Custom Banners,custom-banners,13.95,8.85,7000,0,0,1.79,6,3.3,3.3
Coupon Box for WooCommerce,woo-coupon-box,13.92,6.91,1000,0,0,2.71,15,4.3,4.3
Booking Calendar Contact Form,booking-calendar-contact-form,13.9,6.91,1000,0,0,3.3,27,3.7,3.7
User Post Gallery &#8211; UPG,wp-upg,13.88,6.91,1000,0,0,2.77,16,4.2,4.2
Team Members Showcase,dazzlersoft-teams,13.85,7.6,2000,0,0,1.95,7,4.3,4.3
WP-CFM,wp-cfm,13.85,6.91,1000,0,0,1.95,7,5.0,5.0
Music Store &#8211; WordPress eCommerce,music-store,13.84,6.91,1000,0,0,3.33,28,3.6,3.6
MB Custom Post Type,mb-custom-post-type,13.82,8.01,3000,0,0,1.61,5,4.2,4.2
"ShopConstruct &#8211; Product Catalog, Shopping Cart and eCommerce solution for Store",shopconstruct,13.81,6.91,1000,0,0,2.3,10,4.6,4.6
Custom Simple Rss,custom-simple-rss,13.79,6.91,1000,0,0,2.08,8,4.8,4.8
Conditional WooCommerce Checkout Field,conditional-woo-checkout-field,13.77,6.8,900,0,0,2.56,13,4.4,4.4
CIO Custom Fields Importer,custom-fields-csv-xml-importer,13.76,6.68,800,0,0,2.08,8,5.0,5.0
Contact Form 7 Zoho,cf7-zoho,13.75,6.55,700,0,0,2.2,9,5.0,5.0
WooCommerce Product Feed Manager,best-woocommerce-feed,13.74,6.55,700,0,0,2.89,18,4.3,4.3
Ultimate LinkedIn Integration,linkedin-login,13.71,6.91,1000,0,0,2.3,10,4.5,4.5
Advanced Custom Fields: Image Aspect Ratio Crop Field,acf-image-aspect-ratio-crop,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
WP REST Filter,wp-rest-filter,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
WP-REST-API V2 Menus,wp-rest-api-v2-menus,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
Simple Org Chart,simple-org-chart,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
Food Menu,tlp-food-menu,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
ACF Repeater &amp; Flexible Content Collapser,acf-repeater-flexible-content-collapser,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
Automatic NBSP,automatic-nbsp,13.7,6.91,1000,0,0,2.2,9,4.6,4.6
Zephyr Project Manager,zephyr-project-manager,13.7,5.3,200,0,0,3.4,30,5.0,5.0
ACF: Image Hotspots Field,acf-image-mapping-hotspots,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
Responsive Grid Gallery with Custom Links,responsive-grid-gallery-with-custom-links,13.7,7.6,2000,0,0,1.1,3,5.0,5.0
papercite,papercite,13.7,6.91,1000,0,0,1.79,6,5.0,5.0
OTW Portfolio Light,otw-portfolio-light,13.67,7.6,2000,0,0,2.77,16,3.3,3.3
IdeaPush,ideapush,13.65,6.21,500,0,0,2.83,17,4.6,4.6
Paid Memberships Pro &#8211; Register Helper Add On,pmpro-register-helper,13.65,8.85,7000,0,0,1.79,6,3.0,3.0
Admin Page Framework,admin-page-framework,13.65,5.7,300,0,0,2.94,19,5.0,5.0
ShiftController Employee Shift Scheduling,shiftcontroller,13.62,6.68,800,0,0,2.64,14,4.3,4.3
WooCommerce Custom Product Data Fields,woocommerce-custom-product-data-fields,13.61,7.6,2000,0,0,2.71,15,3.3,3.3
Advanced Custom Fields: reCAPTCHA Field,advanced-custom-fields-recaptcha-field,13.59,6.91,1000,0,0,2.48,12,4.2,4.2
VO Store Locator &#8211; WP Store Locator Plugin,vo-locator-the-wp-store-locator,13.59,6.4,600,0,0,2.4,11,4.8,4.8
Contact Form 7 HubSpot,cf7-hubspot,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
WP Fusion Lite,wp-fusion-lite,13.52,6.21,500,0,0,2.3,10,5.0,5.0
Post/Page specific custom CSS,postpage-specific-custom-css,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
Story Chief,story-chief,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
WooCommerce Product Filter by WooBeWoo,woo-product-filter,13.52,6.91,1000,0,0,1.61,5,5.0,5.0
ImportWP &#8211; Import any XML or CSV File into WordPress,jc-importer,13.51,6.91,1000,0,0,2.4,11,4.2,4.2
Auto Listings,auto-listings,13.5,6.91,1000,0,0,2.2,9,4.4,4.4
oik,oik,13.5,8.7,6000,0,0,1.1,3,3.7,3.7
Tooltip CK,tooltip-ck,13.5,6.91,1000,0,0,2.2,9,4.4,4.4
Contact form 7 Custom validation,cf7-field-validation,13.49,8.01,3000,0,0,2.08,8,3.4,3.4
Taxonomy filter,taxonomy-filter,13.48,6.68,800,0,0,2.2,9,4.6,4.6
Reorder by Term,reorder-by-term,13.41,6.8,900,0,0,1.61,5,5.0,5.0
ACF Options Page Admin,options-page-admin-for-acf,13.4,7.6,2000,0,0,1.1,3,4.7,4.7
YITH Custom Thank You Page for Woocommerce,yith-custom-thank-you-page-for-woocommerce,13.4,7.6,2000,0,0,1.1,3,4.7,4.7
MaxiCharts,maxicharts,13.4,6.55,700,0,0,1.95,7,4.9,4.9
Lucky Wheel for WooCommerce &#8211; Spin a Sale,woo-lucky-wheel,13.39,6.91,1000,0,0,2.08,8,4.4,4.4
Contact Form 7 Salesforce,cf7-salesforce,13.34,6.55,700,0,0,1.79,6,5.0,5.0
Post Type Select Field for Advanced Custom Fields,post-type-select-for-advanced-custom-fields,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Advanced Custom Fields: Link Picker Field,acf-link-picker-field,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Portfolios,portfolios,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Elementor Element Condition,ele-conditions,13.29,6.91,1000,0,0,1.39,4,5.0,5.0
WordPress Login Form,wp-login-form,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
API Bing Map 2018,api-bing-map-2018,13.29,6.91,1000,0,0,1.39,4,5.0,5.0
Checkout Files Upload for WooCommerce,checkout-files-upload-woocommerce,13.29,7.6,2000,0,0,0.69,2,5.0,5.0
Post Custom Templates Lite,post-custom-templates-lite,13.29,6.91,1000,0,0,1.39,4,5.0,5.0
WP Advanced PDF,wp-advanced-pdf,13.29,7.6,2000,0,0,2.48,12,3.2,3.2
Payment Forms for Paystack,payment-forms-for-paystack,13.29,8.29,4000,0,0,0.0,1,5.0,5.0
BP Profile Shortcodes Extra,bp-profile-shortcodes-extra,13.29,6.68,800,0,0,1.61,5,5.0,5.0
Advanced Ads for WPBakery Page Builder (formerly Visual Composer),ads-for-visual-composer,13.29,8.29,4000,0,0,0.0,1,5.0,5.0
Airpress,airpress,13.28,6.4,600,0,0,2.08,8,4.8,4.8
Simple Product Options for WooCommerce,product-options-for-woocommerce,13.25,6.91,1000,0,0,1.95,7,4.4,4.4
Best Customer Customer Service Software &amp; Support Ticket System for WordPress,wp-ticket,13.22,5.99,400,0,0,2.83,17,4.4,4.4
WordPress Custom Settings,custom-settings,13.2,6.91,1000,0,0,1.79,6,4.5,4.5
Post Status Menu Items,post-status-menu-items,13.19,6.4,600,0,0,1.79,6,5.0,5.0
WP smart CRM &amp; Invoices FREE,wp-smart-crm-invoices-free,13.11,5.7,300,0,0,2.71,15,4.7,4.7
Catchers Helpdesk and Ticket system for Support,catchers-helpdesk,13.11,5.7,300,0,0,2.71,15,4.7,4.7
Advanced Custom Fields: Multiple Fields per row,advanced-custom-fields-row-field,13.1,8.01,3000,0,0,1.1,3,4.0,4.0
WooCommerce Bulk Edit Products &#8211; WP Sheet Editor,woo-bulk-edit-products,13.09,5.3,200,0,0,3.0,20,4.8,4.8
WP-AppKit &#8211; Mobile apps and PWA for WordPress,wp-appkit,13.09,6.91,1000,0,0,2.08,8,4.1,4.1
JSM&#039;s Show Post Meta,jsm-show-post-meta,13.07,6.68,800,0,0,1.39,4,5.0,5.0
Web Directory Free,web-directory-free,13.06,6.21,500,0,0,1.95,7,4.9,4.9
Custom Fields Display,custom-fields-display,13.04,6.4,600,0,0,1.95,7,4.7,4.7
Ajax Load More for Advanced Custom Fields,ajax-load-more-for-acf,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Builder Template Categories &#8211; for WordPress Page Builders,builder-template-categories,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Import Listings into WP Job Manager,wp-job-manager-xml-csv-listings-import,13.01,8.01,3000,0,0,0.0,1,5.0,5.0
PB MailCrypt &#8211; AntiSpam Email Encryption,pb-mailcrypt-antispam-email-encryption,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Custom Payment Gateways for WooCommerce,custom-payment-gateways-woocommerce,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
MASS Users Password Reset,mass-users-password-reset,13.01,6.8,900,0,0,1.61,5,4.6,4.6
"Product GTIN (EAN, UPC, ISBN) for WooCommerce",product-gtin-ean-upc-isbn-for-woocommerce,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Multiple Post Passwords,multiple-post-passwords,13.01,6.4,600,0,0,1.61,5,5.0,5.0
WooCommerce Variation Swatches,woo-product-variation-swatches,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Buckets,buckets,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
123ContactForm for WordPress,123contactform-for-wordpress,13.01,8.01,3000,0,0,0.0,1,5.0,5.0
ACF Options For Polylang,acf-options-for-polylang,13.01,6.91,1000,0,0,1.1,3,5.0,5.0
Conekta Payment Gateway,conekta-payment-gateway,12.99,7.6,2000,0,0,1.39,4,4.0,4.0
WP Posts Master,wp-posts-master,12.99,6.91,1000,0,0,2.08,8,4.0,4.0
Caldera Custom Fields,caldera-form-metabox,12.98,8.29,4000,0,0,1.39,4,3.3,3.3
WordPress CRM Plugin &#8211; WP-CRM System,wp-crm-system,12.96,5.99,400,0,0,2.56,13,4.4,4.4
WooCommerce SuperFaktura,woocommerce-superfaktura,12.94,6.55,700,0,0,1.39,4,5.0,5.0
Redirect Post to URL,redirect-post-to-url,12.92,6.91,1000,0,0,1.61,5,4.4,4.4
Easy Query &#8211; WP Query Builder,easy-query,12.9,6.8,900,0,0,1.1,3,5.0,5.0
Contact Form 7 Cost Calculator &#8211; Price Calculation Free,cf7-cost-calculator-price-calculation,12.9,8.29,4000,0,0,1.61,5,3.0,3.0
WordPress Comments Fields,wp-comment-fields,12.85,6.91,1000,0,0,1.95,7,4.0,4.0
WP Easy Pay &#8211; With Square,wp-easy-pay,12.85,7.6,2000,0,0,1.95,7,3.3,3.3
WP Register Profile With Shortcode,wp-register-profile-with-shortcode,12.81,6.91,1000,0,0,2.4,11,3.5,3.5
Advanced Custom Fields: Extended,acf-extended,12.78,5.7,300,0,0,2.08,8,5.0,5.0
Advanced Custom Fields Viewer,advanced-custom-fields-viewer,12.78,6.4,600,0,0,1.39,4,5.0,5.0
Classified Listing,classified-listing,12.78,6.4,600,0,0,1.39,4,5.0,5.0
Accordeon Menu CK,accordeon-menu-ck,12.78,6.4,600,0,0,1.39,4,5.0,5.0
Location &quot;Nav Menu&quot; for ACF,location-nav-menu-for-acf,12.78,6.4,600,0,0,1.39,4,5.0,5.0
Frontend Gallery Slider For ACF,frontend-gallery-slider-for-advanced-custom-field,12.71,6.91,1000,0,0,1.1,3,4.7,4.7
GatherContent Plugin,gathercontent-import,12.7,6.91,1000,0,0,1.79,6,4.0,4.0
Simple Masonry Gallery,simple-masonry-gallery,12.7,6.91,1000,0,0,1.79,6,4.0,4.0
Advanced Custom Fields: Number Slider,advanced-custom-fields-number-slider,12.7,6.91,1000,0,0,1.79,6,4.0,4.0
Seraphinite Post .DOCX Source,seraphinite-post-docx-source,12.69,5.7,300,0,0,2.48,12,4.5,4.5
Gutenberg Page Building Toolkit – EditorsKit,block-options,12.69,6.4,600,0,0,1.79,6,4.5,4.5
WP FullText Search,fulltext-search,12.69,6.4,600,0,0,1.79,6,4.5,4.5
Staff Directory &#8211; Employee Directory for WordPress,employee-directory,12.68,5.99,400,0,0,2.48,12,4.2,4.2
Custom post types,custom-post-types,12.65,6.55,700,0,0,1.1,3,5.0,5.0
ACF Tooltip,acf-tooltip,12.65,6.55,700,0,0,1.1,3,5.0,5.0
MRW Web Design Simple TinyMCE,mrw-web-design-simple-tinymce,12.65,6.55,700,0,0,1.1,3,5.0,5.0
WooCommerce Product Table by WooBeWoo,woo-product-tables,12.63,6.55,700,0,0,2.08,8,4.0,4.0
Product Slider,product-slider,12.61,6.8,900,0,0,1.61,5,4.2,4.2
Nav Menu Manager,noakes-menu-manager,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Display Custom Fields &#8211; wpView,wpview,12.6,5.99,400,0,0,1.61,5,5.0,5.0
Gravity Forms SendinBlue Add-On,gravity-forms-sendinblue-add-on,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Import Listings into the Listify Theme,listify-xml-csv-listings-import,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Good old Share,good-old-share,12.6,6.21,500,0,0,1.39,4,5.0,5.0
Falcon &#8211; WordPress Optimization,falcon,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
Best Contact Management Software for WordPress,wp-easy-contact,12.6,6.21,500,0,0,1.39,4,5.0,5.0
Post Category Image With Grid and Slider,post-category-image-with-grid-and-slider,12.6,6.91,1000,0,0,0.69,2,5.0,5.0
WP Ultimate Exporter,wp-ultimate-exporter,12.58,7.6,2000,0,0,2.08,8,2.9,2.9
Professional WordPress Plugin Development &#8211; WP App Studio,wp-app-studio,12.52,5.7,300,0,0,3.22,25,3.6,3.6
Advanced Custom Fields: Link Picker Field,advanced-custom-fields-link-picker-field,12.52,6.91,1000,0,0,1.61,5,4.0,4.0
ACF Medium Editor Field,acf-medium-editor-field,12.5,6.8,900,0,0,0.69,2,5.0,5.0
ACF Flexible Layouts Manager,acf-flexible-layouts-manager,12.5,6.4,600,0,0,1.1,3,5.0,5.0
Gravity Forms Salesforce,gf-salesforce-crmperks,12.5,5.7,300,0,0,2.2,9,4.6,4.6
MaxiCharts Gravity Forms Source add-on,maxicharts-gravity-forms-source-add-on,12.5,6.4,600,0,0,1.1,3,5.0,5.0
CM Business Directory,cm-business-directory,12.49,5.99,400,0,0,2.3,10,4.2,4.2
ACF Page Builder Field,acf-page-builder-field,12.45,6.8,900,0,0,1.95,7,3.7,3.7
My Content Management,my-content-management,12.42,6.21,500,0,0,1.61,5,4.6,4.6
WordPress Product Excel Import &amp; Export for WooCommerce,woo-product-excel-importer,12.41,6.91,1000,0,0,2.3,10,3.2,3.2
BuddyPress XProfile Custom Image Field,buddypress-xprofile-image-field,12.4,6.21,500,0,0,1.39,4,4.8,4.8
Zendesk Support for WordPress,zendesk,12.4,8.52,5000,0,0,1.39,4,2.5,2.5
Woocommerce Custom Fields For Variation,woo-custom-fields-for-variation,12.39,6.91,1000,0,0,2.48,12,3.0,3.0
UpQode Google Maps,upqode-google-maps,12.39,8.99,8000,0,0,1.1,3,2.3,2.3
ACF Admin Flexible Content Collapse,acf-admin-flexible-content-collapse,12.38,6.68,800,0,0,0.69,2,5.0,5.0
WooCommerce Add Custom Fee,woo-add-custom-fee,12.38,6.68,800,0,0,0.69,2,5.0,5.0
CMS2CMS: Automated Joomla To WordPress Migration,cms2cms-joomla-to-wp-migration,12.35,5.7,300,0,0,2.94,19,3.7,3.7
Required Fields,required-fields,12.34,5.99,400,0,0,1.95,7,4.4,4.4
More-Lang,more-lang,12.31,5.7,300,0,0,1.61,5,5.0,5.0
PDF24 Article To PDF,pdf24-post-to-pdf,12.29,6.91,1000,0,0,2.08,8,3.3,3.3
Google Map for Contact Form 7,cf7-google-map,12.29,6.68,800,0,0,1.61,5,4.0,4.0
Page Title Splitter,page-title-splitter,12.29,6.91,1000,0,0,1.39,4,4.0,4.0
Advanced Custom Fields: Price Field,acf-price,12.24,6.55,700,0,0,0.69,2,5.0,5.0
ACF Multi Dates Field,acf-multi-dates-picker,12.24,6.55,700,0,0,0.69,2,5.0,5.0
Revision Manager TMC,revision-manager-tmc,12.24,5.3,200,0,0,1.95,7,5.0,5.0
Magic Tooltips For Contact Form 7,magic-tooltips-for-contact-form-7,12.24,6.55,700,0,0,0.69,2,5.0,5.0
BePro Listings Business Directory,bepro-listings-business-directory,12.24,5.3,200,0,0,1.95,7,5.0,5.0
BuddyPress Registration Widget,buddy-registration-widget,12.22,6.21,500,0,0,1.61,5,4.4,4.4
IEX Integration,iex-integration,12.19,6.8,900,0,0,1.39,4,4.0,4.0
Advanced Custom Fields: Restrict Color Picker Options,acf-restrict-color-picker,12.09,6.4,600,0,0,0.69,2,5.0,5.0
Custom Fields Permalink 2,custom-fields-permalink-redux,12.09,5.99,400,0,0,1.1,3,5.0,5.0
Simple Custom post type custom field,simple-content-construction-kit,12.09,5.7,300,0,0,1.39,4,5.0,5.0
Shortcode Factory,shortcode-factory,12.09,6.4,600,0,0,0.69,2,5.0,5.0
EDD custom checkout fields,edd-custom-checkout-fields,12.09,5.99,400,0,0,1.1,3,5.0,5.0
PesaPal Pay,pesapal-pay,12.09,5.99,400,0,0,1.1,3,5.0,5.0
Visual Admin Customizer,visual-admin-customizer,12.09,6.4,600,0,0,0.69,2,5.0,5.0
Object Sync for Salesforce,object-sync-for-salesforce,12.09,5.3,200,0,0,1.79,6,5.0,5.0
PCo Image Widget Field,pco-image-widget-field,12.09,5.99,400,0,0,1.1,3,5.0,5.0
Revolution for Elementor,revolution-for-elementor,12.09,5.7,300,0,0,1.39,4,5.0,5.0
CMB2 Admin Extension,cmb2-admin-extension,12.09,5.99,400,0,0,1.1,3,5.0,5.0
Panda Pods Repeater Field,panda-pods-repeater-field,12.08,5.99,400,0,0,1.79,6,4.3,4.3
bpost shipping,bpost-shipping,12.08,6.68,800,0,0,1.1,3,4.3,4.3
WOOEXIM &#8211; WooCommerce Export Import Plugin,wooexim,12.06,6.68,800,0,0,2.08,8,3.3,3.3
"Business Manager &#8211; HR, ERP &amp; Projects",business-manager,12.05,5.7,300,0,0,1.95,7,4.4,4.4
Advanced Custom Fields: Ninjaforms Add-on,acf-ninjaforms-add-on,11.91,6.91,1000,0,0,0.0,1,5.0,5.0
Pods SEO,pods-seo,11.91,6.91,1000,0,0,0.0,1,5.0,5.0
Import into Easy Property Listings,easy-property-listings-xml-csv-import,11.91,6.91,1000,0,0,0.0,1,5.0,5.0
Easy Newsletter Signups,easy-newsletter-signups,11.91,6.21,500,0,0,0.69,2,5.0,5.0
Advanced Custom Fields: Link,acf-link,11.8,6.4,600,0,0,1.1,3,4.3,4.3
Keyring Social Importers,keyring-social-importers,11.8,5.7,300,0,0,1.1,3,5.0,5.0
Ecalypse Rental Starter,ecalypse-rental-starter,11.8,5.7,300,0,0,1.79,6,4.3,4.3
Add-on Gravity Forms &#8211; MailPoet 3,add-on-gravity-forms-mailpoet,11.71,6.91,1000,0,0,1.1,3,3.7,3.7
Custom Post Template By Templatic,templatic-singletemplate,11.71,6.91,1000,0,0,1.1,3,3.7,3.7
WP e-Commerce &#8211; Custom Fields,wp-e-commerce-custom-fields,11.68,5.99,400,0,0,0.69,2,5.0,5.0
Where Did You Hear About Us Checkout Field for WooCommerce,wc-customer-source,11.68,6.68,800,0,0,0.0,1,5.0,5.0
ACF for WooCommerce Product,acf-for-woocommerce-product,11.68,6.68,800,0,0,0.0,1,5.0,5.0
ACF Color Swatches,acf-color-swatches,11.68,6.68,800,0,0,0.0,1,5.0,5.0
Login Require Press,loginrequirepress,11.6,5.99,400,0,0,1.61,5,4.0,4.0
Custom User Contact Form Builder,custom-user-contact-form-builder,11.5,5.3,200,0,0,2.3,10,3.9,3.9
Ultimate CMS,ultimate-cms,11.5,5.3,200,0,0,2.2,9,4.0,4.0
CRM and Lead Management by vCita,crm-customer-relationship-management-by-vcita,11.42,6.21,500,0,0,1.61,5,3.6,3.6
Display Post Metadata,display-post-metadata,11.4,6.4,600,0,0,0.0,1,5.0,5.0
Extended CRM for Users Insights,extended-crm-for-users-insights,11.4,5.7,300,0,0,0.69,2,5.0,5.0
Real Estate Right Now,real-estate-right-now,11.4,5.7,300,0,0,0.69,2,5.0,5.0
Tealium,tealium,11.4,6.4,600,0,0,0.0,1,5.0,5.0
"Custom Login Page Customizer | admin login, client login and forgot password forms/pages",arrow-login-page,11.4,5.3,200,0,0,1.1,3,5.0,5.0
smart Custom Display Name,smart-custom-display-name,11.4,5.7,300,0,0,0.69,2,5.0,5.0
Pronamic Events,pronamic-events,11.4,5.7,300,0,0,0.69,2,5.0,5.0
WPPayForm for Stripe WordPress Payments Plugin,wp-payment-form,11.4,5.3,200,0,0,1.1,3,5.0,5.0
MB Relationships,mb-relationships,11.4,6.4,600,0,0,0.0,1,5.0,5.0
